Permit_ID,Company,Status_Code,Status,Inspectable,Increment,Bond_ID,Bond_Type,Bond_Institution,Current_Bond_Acreage,Original_Bond_Amount,Current_Bond_Amount
8130160,DIAMOND MAY COAL COMPANY,RC,Permit Released,,1,U2793612,,UNITED PACIFIC INS CO,0,151316,0
8130160,DIAMOND MAY COAL COMPANY,RC,Permit Released,,1,SU37722,,UTICA MUTUAL INS CO,0,345600,0
8130160,DIAMOND MAY COAL COMPANY,RC,Permit Released,,1,VKY938220D,,VAN AMERICAN INSURANCE CO,0,151316,0
8130180,ADDINGTON INC,RC,Permit Released,,7,929091430,,AMERICAN CASUALTY CO-READING,0,198800,0
8130180,ADDINGTON INC,RC,Permit Released,,1,B2169898,,RELIANCE INSURANCE COMPANY,0,561300,0
8130180,ADDINGTON INC,RC,Permit Released,,2,B2169901,,RELIANCE INSURANCE COMPANY,0,806000,0
8130180,ADDINGTON INC,RC,Permit Released,,3,B2169902,,RELIANCE INSURANCE COMPANY,0,284700,0
8130180,ADDINGTON INC,RC,Permit Released,,4,B2169965,,RELIANCE INSURANCE COMPANY,0,374600,0
8130180,ADDINGTON INC,RC,Permit Released,,5,B2169966,,RELIANCE INSURANCE COMPANY,0,513900,0
8130180,ADDINGTON INC,RC,Permit Released,,6,B2169961,,RELIANCE INSURANCE COMPANY,0,479300,0
8130180,ADDINGTON INC,RC,Permit Released,,7,B2169962,,RELIANCE INSURANCE COMPANY,0,841600,0
8130180,ADDINGTON INC,RC,Permit Released,,9,B2420890,,RELIANCE INSURANCE COMPANY,0,161400,0
8130180,ADDINGTON INC,RC,Permit Released,,10,B2169899,,RELIANCE INSURANCE COMPANY,0,39600,0
8130180,ADDINGTON INC,RC,Permit Released,,11,B2169900,,RELIANCE INSURANCE COMPANY,0,273200,0
8130180,ADDINGTON INC,RC,Permit Released,,15,B2169906,,RELIANCE INSURANCE COMPANY,0,147000,0
8130180,ADDINGTON INC,RC,Permit Released,,1,259649,,TRAVELERS CASUALTY & SURETY CO,0,632100,0
8130180,ADDINGTON INC,RC,Permit Released,,2,278374,,TRAVELERS CASUALTY & SURETY CO,0,806000,0
8130180,ADDINGTON INC,RC,Permit Released,,3,259675,,TRAVELERS CASUALTY & SURETY CO,0,284700,0
8130180,ADDINGTON INC,RC,Permit Released,,3,336231,,TRAVELERS CASUALTY & SURETY CO,0,100400,0
8130180,ADDINGTON INC,RC,Permit Released,,4,259676,,TRAVELERS CASUALTY & SURETY CO,0,374600,0
8130180,ADDINGTON INC,RC,Permit Released,,4,336232,,TRAVELERS CASUALTY & SURETY CO,0,147000,0
8130180,ADDINGTON INC,RC,Permit Released,,5,259677,,TRAVELERS CASUALTY & SURETY CO,0,513900,0
8130180,ADDINGTON INC,RC,Permit Released,,5,336233,,TRAVELERS CASUALTY & SURETY CO,0,5145300,0
8130180,ADDINGTON INC,RC,Permit Released,,6,259678,,TRAVELERS CASUALTY & SURETY CO,0,479300,0
8130180,ADDINGTON INC,RC,Permit Released,,6,370927,,TRAVELERS CASUALTY & SURETY CO,0,650900,0
8130180,ADDINGTON INC,RC,Permit Released,,7,259679,,TRAVELERS CASUALTY & SURETY CO,0,841600,0
8130180,ADDINGTON INC,RC,Permit Released,,8,259774,,TRAVELERS CASUALTY & SURETY CO,0,796100,0
8130180,ADDINGTON INC,RC,Permit Released,,9,259680,,TRAVELERS CASUALTY & SURETY CO,0,161400,0
8130180,ADDINGTON INC,RC,Permit Released,,10,259681,,TRAVELERS CASUALTY & SURETY CO,0,44600,0
8130180,ADDINGTON INC,RC,Permit Released,,11,259682,,TRAVELERS CASUALTY & SURETY CO,0,273200,0
8130180,ADDINGTON INC,RC,Permit Released,,15,259683,,TRAVELERS CASUALTY & SURETY CO,0,147000,0
8130180,ADDINGTON INC,RC,Permit Released,,5,64S104628044BCM,,TRAVELERS CASUALTY & SURETY CO AMERICA,0,691800,0
8130180,ADDINGTON INC,RC,Permit Released,,14,64S104628040BCM,,TRAVELERS CASUALTY & SURETY CO AMERICA,0,310900,0
8130180,ADDINGTON INC,RC,Permit Released,,15,64S104628041BCM,,TRAVELERS CASUALTY & SURETY CO AMERICA,0,7900,0
8130180,ADDINGTON INC,RC,Permit Released,,16,64S104628042BCM,,TRAVELERS CASUALTY & SURETY CO AMERICA,0,38200,0
8130180,ADDINGTON INC,RC,Permit Released,,17,64S104628043BCM,,TRAVELERS CASUALTY & SURETY CO AMERICA,0,37400,0
8130180,ADDINGTON INC,RC,Permit Released,,5,64S104243686BCM,,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,48000,0
8130180,ADDINGTON INC,RC,Permit Released,,8,64S103615710BCM,,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,878100,0
8130180,ADDINGTON INC,RC,Permit Released,,9,64S103615711BCM,,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,761300,0
8130180,ADDINGTON INC,RC,Permit Released,,10,64S103615712BCM,,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,904600,0
8130180,ADDINGTON INC,RC,Permit Released,,11,64S103615713BCM,,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,137600,0
8130180,ADDINGTON INC,RC,Permit Released,,12,64S103615714BCM,,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,1145400,0
8130180,ADDINGTON INC,RC,Permit Released,,13,64S103615715BCM,,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA,0,464900,0
8130409,ICG HAZARD LLC,P1,Phase I Bond Release,,6,800006451,,ATLANTIC SPECIALTY INS COMPANY,0,138400,0
8130409,ICG HAZARD LLC,P1,Phase I Bond Release,,1,N-7003725,,INDEMNITY NATIONAL INSURANCE COMPANY,29,65000,65000
8130409,ICG HAZARD LLC,P1,Phase I Bond Release,,1,1133893,,LEXON INSURANCE COMPANY,0,103800,0
8130409,ICG HAZARD LLC,P1,Phase I Bond Release,,6,1137617,,LEXON INSURANCE COMPANY,0,95800,0
8135013,COLLINS & MAY MINING CO INC,RC,Permit Released,,1,490813501300,,LYNDON PROPERTY INSURANCE CO,0,44100,0
8360196,COAL-MAC INC,RC,Permit Released,,2,K02637789J040,,INS CO OF NORTH AMERICA,0,47000,0
8360196,COAL-MAC INC,RC,Permit Released,,3,K02637789J041,,INS CO OF NORTH AMERICA,0,49400,0
8360196,COAL-MAC INC,RC,Permit Released,,4,K02637789J042,,INS CO OF NORTH AMERICA,0,64400,0
8360196,COAL-MAC INC,RC,Permit Released,,6,K02637789J053,,INS CO OF NORTH AMERICA,0,76100,0
8360196,COAL-MAC INC,RC,Permit Released,,7,K02637789J001,,INS CO OF NORTH AMERICA,0,83200,0
8360196,COAL-MAC INC,RC,Permit Released,,8,K02637789J002,,INS CO OF NORTH AMERICA,0,99600,0
8360196,COAL-MAC INC,RC,Permit Released,,9,K02637789J160,,INS CO OF NORTH AMERICA,0,51400,0
8360196,COAL-MAC INC,RC,Permit Released,,11,K02637789J003,,INS CO OF NORTH AMERICA,0,136100,0
8360196,COAL-MAC INC,RC,Permit Released,,12,K02637789J004,,INS CO OF NORTH AMERICA,0,94900,0
8360196,COAL-MAC INC,RC,Permit Released,,13,K02637789J161,,INS CO OF NORTH AMERICA,0,39700,0
8360196,COAL-MAC INC,RC,Permit Released,,14,KO2637789J210,,INS CO OF NORTH AMERICA,0,10000,0
8360196,COAL-MAC INC,RC,Permit Released,,15,K02637789J180,,INS CO OF NORTH AMERICA,0,158000,0
8360196,COAL-MAC INC,RC,Permit Released,,16,K02637789J179,,INS CO OF NORTH AMERICA,0,26200,0
8360196,COAL-MAC INC,RC,Permit Released,,17,K02637789J178,,INS CO OF NORTH AMERICA,0,83000,0
8360196,COAL-MAC INC,RC,Permit Released,,18,K02637789J177,,INS CO OF NORTH AMERICA,0,55300,0
8360196,COAL-MAC INC,RC,Permit Released,,1,140000700039KY,,LIBERTY MUTUAL INSURANCE CO,0,9350,0
8360196,COAL-MAC INC,RC,Permit Released,,2,140000700312KY,,LIBERTY MUTUAL INSURANCE CO,0,17700,0
8360196,COAL-MAC INC,RC,Permit Released,,3,140000700313KY,,LIBERTY MUTUAL INSURANCE CO,0,5300,0
8360196,COAL-MAC INC,RC,Permit Released,,4,140000700314KY,,LIBERTY MUTUAL INSURANCE CO,0,11200,0
8360196,COAL-MAC INC,RC,Permit Released,,6,140000700315KY,,LIBERTY MUTUAL INSURANCE CO,0,11400,0
8360196,COAL-MAC INC,RC,Permit Released,,7,140000700316KY,,LIBERTY MUTUAL INSURANCE CO,0,10100,0
8360196,COAL-MAC INC,RC,Permit Released,,8,140000700317KY,,LIBERTY MUTUAL INSURANCE CO,0,7700,0
8360196,COAL-MAC INC,RC,Permit Released,,11,140000700098KY,,LIBERTY MUTUAL INSURANCE CO,0,29800,0
8360196,COAL-MAC INC,RC,Permit Released,,12,140000700318KY,,LIBERTY MUTUAL INSURANCE CO,0,14200,0
8360196,COAL-MAC INC,RC,Permit Released,,13,140000700319KY,,LIBERTY MUTUAL INSURANCE CO,0,7600,0
8360196,COAL-MAC INC,RC,Permit Released,,14,140000700341KY,,LIBERTY MUTUAL INSURANCE CO,0,6800,0
8360196,COAL-MAC INC,RC,Permit Released,,17,140000700030,,LIBERTY MUTUAL INSURANCE CO,0,8200,0
8360196,COAL-MAC INC,RC,Permit Released,,18,140000700031,,LIBERTY MUTUAL INSURANCE CO,0,1500,0
8360196,COAL-MAC INC,RC,Permit Released,,2,721,,PIKEVILLE NATL BK & TR CO,0,47000,0
8360196,COAL-MAC INC,RC,Permit Released,,3,722,,PIKEVILLE NATL BK & TR CO,0,49400,0
8360196,COAL-MAC INC,RC,Permit Released,,4,723,,PIKEVILLE NATL BK & TR CO,0,64400,0
8360196,COAL-MAC INC,RC,Permit Released,,6,14763,,PIKEVILLE NATL BK & TR CO,0,76100,0
8360196,COAL-MAC INC,RC,Permit Released,,2,319304,,TRAVELERS CASUALTY & SURETY CO,0,17700,0
8360196,COAL-MAC INC,RC,Permit Released,,3,319305,,TRAVELERS CASUALTY & SURETY CO,0,5300,0
8360196,COAL-MAC INC,RC,Permit Released,,4,319306,,TRAVELERS CASUALTY & SURETY CO,0,11200,0
8360196,COAL-MAC INC,RC,Permit Released,,6,319307,,TRAVELERS CASUALTY & SURETY CO,0,11400,0
8360196,COAL-MAC INC,RC,Permit Released,,7,319308,,TRAVELERS CASUALTY & SURETY CO,0,10100,0
8360196,COAL-MAC INC,RC,Permit Released,,8,319309,,TRAVELERS CASUALTY & SURETY CO,0,7700,0
8360196,COAL-MAC INC,RC,Permit Released,,11,319310,,TRAVELERS CASUALTY & SURETY CO,0,29800,0
8360196,COAL-MAC INC,RC,Permit Released,,12,319311,,TRAVELERS CASUALTY & SURETY CO,0,14200,0
8360196,COAL-MAC INC,RC,Permit Released,,13,324630,,TRAVELERS CASUALTY & SURETY CO,0,7600,0
8360196,COAL-MAC INC,RC,Permit Released,,14,319361,,TRAVELERS CASUALTY & SURETY CO,0,6800,0
8360472,NOBLE COAL LLC DBA NOBLE RECLAMATION LLC,A1,Active Operations,,0,260870,,CONTINENTAL HERITAGE INSURANCE COMPANY,0,150000,0
8360472,NOBLE COAL LLC DBA NOBLE RECLAMATION LLC,A1,Active Operations,,1,260607,,CONTINENTAL HERITAGE INSURANCE COMPANY,0,149000,0
8360472,NOBLE COAL LLC DBA NOBLE RECLAMATION LLC,A1,Active Operations,,1,261191,,CONTINENTAL HERITAGE INSURANCE COMPANY,23.4,82500,39200
8360472,NOBLE COAL LLC DBA NOBLE RECLAMATION LLC,A1,Active Operations,,2,260608,,CONTINENTAL HERITAGE INSURANCE COMPANY,0,75000,0
8360472,NOBLE COAL LLC DBA NOBLE RECLAMATION LLC,A1,Active Operations,,4,261190,,CONTINENTAL HERITAGE INSURANCE COMPANY,9.9,75000,75000
8360475,ELK HORN RESOURCES LLC,AP,Actively Producing,,0,N-H000053,,INDEMNITY NATIONAL INSURANCE COMPANY,0,150000,150000
8360475,ELK HORN RESOURCES LLC,AP,Actively Producing,,1,N-H000024,,INDEMNITY NATIONAL INSURANCE COMPANY,0,127600,0
8360475,ELK HORN RESOURCES LLC,AP,Actively Producing,,1,N-H000045,,INDEMNITY NATIONAL INSURANCE COMPANY,17.5,79000,79000
8360475,ELK HORN RESOURCES LLC,AP,Actively Producing,,2,N-H000046,,INDEMNITY NATIONAL INSURANCE COMPANY,17.3,75000,75000
8360475,ELK HORN RESOURCES LLC,AP,Actively Producing,,3,N-H000047,,INDEMNITY NATIONAL INSURANCE COMPANY,18.3,75000,75000
8360475,ELK HORN RESOURCES LLC,AP,Actively Producing,,4,N-H000048,,INDEMNITY NATIONAL INSURANCE COMPANY,15,75000,75000
8365693,"CBD RESOURCES, INC.",A2,Reclamation Only,,0,N-122021-836-5693-SUP,,INDEMNITY NATIONAL INSURANCE COMPANY,0,100000,100000
8365693,"CBD RESOURCES, INC.",A2,Reclamation Only,,1,N-122021-836-5693-1,,INDEMNITY NATIONAL INSURANCE COMPANY,29.2,149200,149200
8365693,"CBD RESOURCES, INC.",A2,Reclamation Only,,2,N-122021-836-5693-2,,INDEMNITY NATIONAL INSURANCE COMPANY,51.6,286000,286000
8365693,"CBD RESOURCES, INC.",A2,Reclamation Only,,3,N-122021-836-5693-3,,INDEMNITY NATIONAL INSURANCE COMPANY,24.2,115100,115100
8365693,"CBD RESOURCES, INC.",A2,Reclamation Only,,4,N-122021-836-5693-4,,INDEMNITY NATIONAL INSURANCE COMPANY,47.9,220700,220700
8365714,ELK HORN RESOURCES LLC,O2,Active Temporary Cessation,,1,N-H000004,,INDEMNITY NATIONAL INSURANCE COMPANY,12.66,83700,83700
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,0,251365,,CONTINENTAL HERITAGE INSURANCE COMPANY,,116980,0
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,1,251083,,CONTINENTAL HERITAGE INSURANCE COMPANY,70.43,659600,659600
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,2,251344,,CONTINENTAL HERITAGE INSURANCE COMPANY,3.01,91000,91000
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,5,251346,,CONTINENTAL HERITAGE INSURANCE COMPANY,8.76,102000,102000
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,7,251347,,CONTINENTAL HERITAGE INSURANCE COMPANY,42.44,310000,310000
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,0,866785,,EVERGREEN NATIONAL COMPANY,,116980,0
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,1,865600,,EVERGREEN NATIONAL COMPANY,0,49000,0
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,2,865601,,EVERGREEN NATIONAL COMPANY,0,26700,0
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,3,865602,,EVERGREEN NATIONAL COMPANY,0,38200,0
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,5,865603,,EVERGREEN NATIONAL COMPANY,0,12808,0
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,6,865604,,EVERGREEN NATIONAL COMPANY,0,4535,0
8368076,"SOUTHEASTERN LAND, LLC",A1,Active Operations,,7,865605,,EVERGREEN NATIONAL COMPANY,0,595420,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,251035,,CONTINENTAL HERITAGE INSURANCE COMPANY,0,379300,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,251036,,CONTINENTAL HERITAGE INSURANCE COMPANY,0,146100,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,251037,,CONTINENTAL HERITAGE INSURANCE COMPANY,0,11400,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,251038,,CONTINENTAL HERITAGE INSURANCE COMPANY,0,309700,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,251039,,CONTINENTAL HERITAGE INSURANCE COMPANY,0,7300,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,251040,,CONTINENTAL HERITAGE INSURANCE COMPANY,214.48,694800,599000
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,04I-001873,,INDEMNITY NATIONAL INSURANCE COMPANY,0,379300,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,04I-001874,,INDEMNITY NATIONAL INSURANCE COMPANY,0,146100,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,04I-001875,,INDEMNITY NATIONAL INSURANCE COMPANY,0,11400,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,04I-001876,,INDEMNITY NATIONAL INSURANCE COMPANY,0,309700,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,04I-001877,,INDEMNITY NATIONAL INSURANCE COMPANY,0,7300,0
8368083,LIBERTY MANAGEMENT LLC,A2,Reclamation Only,,1,04I-001878,,INDEMNITY NATIONAL INSURANCE COMPANY,0,694800,0
8368094,DFM PROCESSING LLC,A1,Active Operations,,1,260881,,CONTINENTAL HERITAGE INSURANCE COMPANY,85.87,814500,814500
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,0,N-H000014,,INDEMNITY NATIONAL INSURANCE COMPANY,0,300000,300000
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,0,N-H000015,,INDEMNITY NATIONAL INSURANCE COMPANY,0,150000,150000
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,0,N-H000016,,INDEMNITY NATIONAL INSURANCE COMPANY,0,150000,150000
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,1,N-H000005,,INDEMNITY NATIONAL INSURANCE COMPANY,167.45,1122800,1122800
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,2,N-H000006,,INDEMNITY NATIONAL INSURANCE COMPANY,24.63,55700,55700
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,3,N-H000007,,INDEMNITY NATIONAL INSURANCE COMPANY,13.23,75000,75000
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,4,N-H000008,,INDEMNITY NATIONAL INSURANCE COMPANY,19.35,75000,75000
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,7,N-H000009,,INDEMNITY NATIONAL INSURANCE COMPANY,17.9,75000,75000
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,8,N-H000010,,INDEMNITY NATIONAL INSURANCE COMPANY,14.17,75000,75000
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,9,N-H000011,,INDEMNITY NATIONAL INSURANCE COMPANY,26.11,105600,105600
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,10,N-H000012,,INDEMNITY NATIONAL INSURANCE COMPANY,16.8,95100,95100
8368095,ELK HORN RESOURCES LLC,A1,Active Operations,,11,N-H000013,,INDEMNITY NATIONAL INSURANCE COMPANY,23.95,80500,80500
8480004,J Y B INCORPORATED,FF,Final Forfeiture,,1,BD400464,,KENTUCKY CENTRAL INS CO,0,37800,0
8480004,J Y B INCORPORATED,FF,Final Forfeiture,,2,BD400471,,KENTUCKY CENTRAL INS CO,0,21700,0
8480081,JERICOL MINING INC,RC,Permit Released,,1,6066,,AMERICAN FIDELITY CORBIN,0,300,0
8480081,JERICOL MINING INC,RC,Permit Released,,1,6198,,AMERICAN FIDELITY CORBIN,0,300,0
8480081,JERICOL MINING INC,RC,Permit Released,,1,125561,,FRONTIER INSURANCE COMPANY,0,18900,0
8480081,JERICOL MINING INC,RC,Permit Released,,1,9838,,PNC BANK OF LOUISVILLE,0,111100,0
8480081,JERICOL MINING INC,RC,Permit Released,,1,A308166,,PNC BANK OF LOUISVILLE,0,39182,0
8480081,JERICOL MINING INC,RC,Permit Released,,1,SU1486363,,UTICA MUTUAL INS CO,0,19000,0
8480090,D & N PROCESSING INC,RC,Permit Released,,1,32,,COMMERCIAL BANK CLAIBORNE CO,0,56655,0
8480099,PLATT RIVER MINING COMPANY,RC,Permit Released,,1,64S100331732,,TRAVELERS CASUALTY SURETY CO,0,366900,0
8480099,PLATT RIVER MINING COMPANY,RC,Permit Released,,1,64S100527352,,TRAVELERS CASUALTY SURETY CO,0,282400,0
8480099,PLATT RIVER MINING COMPANY,RC,Permit Released,,2,64S100331733,,TRAVELERS CASUALTY SURETY CO,0,162600,0
8480099,PLATT RIVER MINING COMPANY,RC,Permit Released,,2,64S100527353,,TRAVELERS CASUALTY SURETY CO,0,176700,0
8480099,PLATT RIVER MINING COMPANY,RC,Permit Released,,3,64S100331734,,TRAVELERS CASUALTY SURETY CO,0,159300,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,1,110478,,FRONTIER INSURANCE COMPANY,0,8200,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,2,110479,,FRONTIER INSURANCE COMPANY,0,65800,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,3,110480,,FRONTIER INSURANCE COMPANY,0,48750,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,1,L-072001-848-0161-01,,LYNDON PROPERTY INSURANCE CO,0,8200,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,2,L-072001-848-0161-02,,LYNDON PROPERTY INSURANCE CO,0,65800,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,3,L-072001-848-0161-03,,LYNDON PROPERTY INSURANCE CO,0,48750,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,1,136042,,NATIONAL UNION FIRE INS CO PITTSBURG PA,0,7500,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,2,136043,,NATIONAL UNION FIRE INS CO PITTSBURG PA,0,44000,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,3,136044,,NATIONAL UNION FIRE INS CO PITTSBURG PA,0,96000,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,1,SU1545789,,UTICA MUTUAL INS CO,0,7500,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,2,SU1545790,,UTICA MUTUAL INS CO,0,44000,0
8480161,CLOVERFORK MINING & EXCAVATING INC,FF,Final Forfeiture,,3,SU154791,,UTICA MUTUAL INS CO,0,96000,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,10,612,,BANK OF HARLAN,0,3300,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,15,400,,BANK OF HARLAN,0,13200,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,16,401,,BANK OF HARLAN,0,28400,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,17,402,,BANK OF HARLAN,0,43500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,18,403,,BANK OF HARLAN,0,60500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,18,961,,BANK OF HARLAN,0,1600,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,19,404,,BANK OF HARLAN,0,15800,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,20,405,,BANK OF HARLAN,0,21900,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,20,922,,BANK OF HARLAN,0,5600,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,20,962,,BANK OF HARLAN,0,1500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,20,982,,BANK OF HARLAN,0,8200,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,21,406,,BANK OF HARLAN,0,9000,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,22,413,,BANK OF HARLAN,0,53600,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,24,414,,BANK OF HARLAN,0,47300,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,25,407,,BANK OF HARLAN,0,9300,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,26,408,,BANK OF HARLAN,0,9900,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,28,409,,BANK OF HARLAN,0,1600,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,30,553,,BANK OF HARLAN,0,800,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,30,595,,BANK OF HARLAN,0,2700,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,30,710,,BANK OF HARLAN,0,1500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,1,138744,,FRONTIER INSURANCE COMPANY,0,86400,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,2,138745,,FRONTIER INSURANCE COMPANY,0,17700,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,3,138768,,FRONTIER INSURANCE COMPANY,0,43200,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,4,138767,,FRONTIER INSURANCE COMPANY,0,52800,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,5,138766,,FRONTIER INSURANCE COMPANY,0,40500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,6,138765,,FRONTIER INSURANCE COMPANY,0,128500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,7,144730,,FRONTIER INSURANCE COMPANY,0,44800,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,8,138764,,FRONTIER INSURANCE COMPANY,0,10000,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,9,144633,,FRONTIER INSURANCE COMPANY,0,47700,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,10,144634,,FRONTIER INSURANCE COMPANY,0,50800,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,11,144731,,FRONTIER INSURANCE COMPANY,0,100500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,12,144732,,FRONTIER INSURANCE COMPANY,0,66300,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,13,144733,,FRONTIER INSURANCE COMPANY,0,3800,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,14,138763,,FRONTIER INSURANCE COMPANY,0,2200,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,15,141308,,FRONTIER INSURANCE COMPANY,0,10500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,1,L-072001-848-0191-01,,LYNDON PROPERTY INSURANCE CO,0,93500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,2,L-072001-848-0191-02,,LYNDON PROPERTY INSURANCE CO,0,17700,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,3,L-072001-848-0191-03,,LYNDON PROPERTY INSURANCE CO,0,43200,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,4,L-072001-848-0191-04,,LYNDON PROPERTY INSURANCE CO,0,52800,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,5,L-072001-848-0191-05,,LYNDON PROPERTY INSURANCE CO,0,40500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,6,L-072001-848-0191-06,,LYNDON PROPERTY INSURANCE CO,0,128500,0
8480191,MANALAPAN MINING COMPANY INC,FF,Final Forfeiture,,7,L-072001-848-0191-07,,LYNDON PROPERTY INSURANCE CO,0,44800,0
