"Highwall_ID","State","Num_Segments","Rec_Status","Rec_Status_Yr","Earliest_Vis_Yr","First_Mined_Yr","Last_Mined_Yr","Max_Age","Min_Age","Mid_Age","Age_Uncertainty","Raw_Length","Length","Max_Top_Elevation","Min_Base_Elevation","Avg_Height","Min_Cost","Mid_Cost","Max_Cost","Lidar_Yr","Lidar_Project","All_Permit_IDs","Max_Slope","Mean_Slope","Med_Slope","Permit_ID","Permittee","Mine_Name","Avail_Bond","Full_Bond","Mine_Status","Bond_Status","Post_SMCRA"
1903,"West Virginia",3,"Unreclaimed",2024,1996,1989,2007,36,28,32,4,309.00353361,297.1329649,544.5693339,527.4490941,15.2070408733333,113771.4786,170657.21791,227542.95716,2018,6,"[S504888]",61,51.50847458,51,"S504888","WIND RIVER RESOURCES CORP.",NA,0,0,"Phase III Release","Released",1
1908,"West Virginia",6,"Unreclaimed",2024,2009,2008,2023,17,15,16,1,401.39339839,381.93020974,453.1575359,406.511322,18.0774068845,235783.091584,353674.63742,471566.183167,2018,6,"[S500102]",66,54.10344828,55,"S500102","LEXINGTON COAL COMPANY, LLC","GLORY SURFACE MINE",4993320,4993320,"AM-Active, Moving Coal","Bonded",1
1909,"West Virginia",7,"Unreclaimed",2024,2009,2008,2023,17,15,16,1,518.30219139,486.6141862,390.4484521,358.0799528,16.6688994184286,257149.722049,385724.583109,514299.444192,2018,6,"[S500102]",65,53.61904762,53,"S500102","LEXINGTON COAL COMPANY, LLC","GLORY SURFACE MINE",4993320,4993320,"AM-Active, Moving Coal","Bonded",1
1910,"West Virginia",4,"Unreclaimed",2024,2009,2008,2023,17,15,16,1,171.54239784,155.43910183,441.7867262,413.5646255,15.95441311875,84375.420167,126563.130261,168750.84038,2018,6,"[S500102]",64,49.89130435,49.5,"S500102","LEXINGTON COAL COMPANY, LLC","GLORY SURFACE MINE",4993320,4993320,"AM-Active, Moving Coal","Bonded",1
1911,"West Virginia",17,"Unreclaimed",2024,2009,2007,2023,18,15,16.5,1.5,1141.50780534,1079.28060017,470.2173422,417.0206299,19.0272805734706,1016387.758524,1524581.637538,2032775.517091,2018,6,"[S500102]",68,54.61347518,55.5,"S500102","LEXINGTON COAL COMPANY, LLC","GLORY SURFACE MINE",4993320,4993320,"AM-Active, Moving Coal","Bonded",1
1915,"West Virginia",1,"Unreclaimed",2024,2019,2018,2023,7,5,6,1,91.94393177,86.053851,631.4382109,616.2916077,15.1466032,32277.67238,48416.50857,64555.34476,2018,6,"[S501210]",59,51.33333333,51,"S501210","GREENBRIER MINERALS, LLC","Toney Fork West Surface Mine",1660000,1660000,"IA-Approved inactive Status","Bonded",1
1920,"West Virginia",3,"Unreclaimed",2024,2007,2004,2023,21,17,19,2,294.66359016,275.62712559,509.865587,489.6131294,17.78742429,144909.39078,217364.08616,289818.78157,2018,6,"[S502898, S505792]",63,53.19642857,54,"S505792","BLACK CASTLE MINING COMPANY, LLC","EAST OF STOLLINGS SURFACE MINE",3832080,3832080,"NS-Not Started","Bonded",1
1923,"West Virginia",11,"Unreclaimed",2024,2009,2007,2023,18,15,16.5,1.5,944.19798252,902.04583363,470.3119189,434.7129566,19.2704309072727,584008.885026,876013.327579,1168017.77008,2018,6,"[S503195]",64,52.48672566,53,"S503195","LEXINGTON COAL COMPANY, LLC","WEST CAZY SURFACE MINE",4470800,4470800,"NS-Not Started","Bonded",1
1924,"West Virginia",7,"Unreclaimed",2024,1996,1987,2016,38,28,33,5,600.92162063,571.85339585,530.8047583,508.1403346,12.2873479341429,179062.968964,268594.453437,358125.937929,2018,6,"[S503195]",60,49.52830189,50,"S503195","LEXINGTON COAL COMPANY, LLC","WEST CAZY SURFACE MINE",4470800,4470800,"NS-Not Started","Bonded",1
1925,"West Virginia",1,"Revegetated",2024,1996,1989,1996,36,28,32,4,114.531141,106.7013177,566.8947144,537.600316,29.29439834,149706.3945,224559.5917,299412.7889,2018,6,"[S504888]",66,51.84210526,50,"S504888","WIND RIVER RESOURCES CORP.",NA,0,0,"Phase III Release","Released",1
1931,"West Virginia",3,"Unreclaimed",2024,2003,1997,2023,28,21,24.5,3.5,376.2137549,358.8972388,539.4238892,505.0675069,15.1483295,133787.27965,200680.91946,267574.55928,2018,6,"[S503195]",60,51.18604651,50,"S503195","LEXINGTON COAL COMPANY, LLC","WEST CAZY SURFACE MINE",4470800,4470800,"NS-Not Started","Bonded",1
1932,"West Virginia",1,"Unreclaimed",2024,2003,2002,2021,23,21,22,1,147.7870018,138.9552711,418.2033489,407.9572012,10.24614775,23850.50927,35775.7639,47701.01853,2018,6,"[H021200, S501400, S502898]",58,50.44444444,50,"S502898","BLACK CASTLE MINING COMPANY, LLC","WEST OF STOLLINGS",5297862,5297862,"NS-Not Started","Bonded",1
1935,"West Virginia",6,"Unreclaimed",2024,2009,2007,2022,18,15,16.5,1.5,455.57729625,430.17695304,690.5615344,669.0650063,17.1399527483333,220930.084931,331395.1274,441860.16984,2018,6,"[S503395, S503295]",63,50.08219178,50,"S503395","GREENBRIER MINERALS, LLC","TONEY FORK SURFACE #2",5702920,5702920,"NS-Not Started","Bonded",1
1938,"West Virginia",16,"Unreclaimed",2024,2019,2012,2023,13,5,9,4,1491.77216581,1425.93831659,477.8794729,400.9633768,20.2177018344375,1106398.086189,1659597.129203,2212796.17231,2018,6,"[S502898]",71,54.13372093,54,"S502898","BLACK CASTLE MINING COMPANY, LLC","WEST OF STOLLINGS",5297862,5297862,"NS-Not Started","Bonded",1
1940,"West Virginia",3,"Unreclaimed",2024,2009,2004,2023,21,15,18,3,360.6484598,345.9563141,538.1751236,501.1823162,15.86407453,143568.83491,215353.25237,287137.66977,2018,6,"[S503195]",67,55.5,55.5,"S503195","LEXINGTON COAL COMPANY, LLC","WEST CAZY SURFACE MINE",4470800,4470800,"NS-Not Started","Bonded",1
1943,"West Virginia",2,"Unreclaimed",2024,2019,2016,2023,9,5,7,2,169.39335224,161.46596028,396.8596816,368.5412598,22.006544975,178995.06553,268492.5983,357990.13107,2018,6,"[S502898]",69,54.22580645,53,"S502898","BLACK CASTLE MINING COMPANY, LLC","WEST OF STOLLINGS",5297862,5297862,"NS-Not Started","Bonded",1
1944,"West Virginia",1,"Unreclaimed",2024,2015,2013,2023,12,9,10.5,1.5,142.9980919,137.0538984,391.0572855,374.5447224,16.51256308,61097.2658,91645.89871,122194.5316,2018,6,"[S501702]",61,53.82142857,54,"S501702","COVINGTON COAL COMPANY, LLC","Bull Creek Surface Mine",1935000,1935000,"IA-Approved inactive Status","Bonded",1
1946,"West Virginia",2,"Unreclaimed",2024,2007,2006,2015,19,17,18,1,199.26612088,189.41482569,691.0512633,668.9673086,16.684654235,86338.94543,129508.41815,172677.89087,2018,6,"[S503395, S503295]",61,53.32142857,53,"S503395","GREENBRIER MINERALS, LLC","TONEY FORK SURFACE #2",5702920,5702920,"NS-Not Started","Bonded",1
1947,"West Virginia",2,"Revegetated",2024,2015,2014,2020,11,9,10,1,173.2119995,166.06594336,397.8371578,378.951416,15.244569955,61314.11902,91971.17852,122628.23803,2018,6,"[S502401]",61,50.37142857,50,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
1949,"West Virginia",3,"Unreclaimed",2024,2007,2006,2015,19,17,18,1,289.48511199,276.25246813,694.6777623,673.3310901,18.9884740166667,164376.57353,246564.86026,328753.14706,2018,6,"[S503395, S503295]",63,52.68627451,53,"S503395","GREENBRIER MINERALS, LLC","TONEY FORK SURFACE #2",5702920,5702920,"NS-Not Started","Bonded",1
1950,"West Virginia",1,"Unreclaimed",2024,2024,2023,2023,2,0,1,1,117.7924966,109.8821,597.9520459,585.1948497,12.75719623,29237.40508,43856.10762,58474.81016,2018,6,"[S400110]",60,51.83333333,52,"S400110","CM ENERGY OPERATIONS, LP","McDonald Fork Surface Mine",1969920,1969920,"AM-Active, Moving Coal","Bonded",1
1952,"West Virginia",5,"Unreclaimed",2024,1996,1987,2023,38,28,33,5,479.30677905,445.12234624,620.5152021,604.4353333,11.909700287,107047.53708,160571.30562,214095.07415,2018,6,"[S400110, S005785]",59,49.96666667,51.5,"S400110","CM ENERGY OPERATIONS, LP","McDonald Fork Surface Mine",1969920,1969920,"AM-Active, Moving Coal","Bonded",1
1957,"West Virginia",4,"Unreclaimed",2024,2010,2006,2023,19,14,16.5,2.5,237.99121792,224.30423853,260.3528448,232.321747,16.444766022,147441.582683,221162.37402,294883.165357,2018,6,"[S501701]",61,51.07407407,51.5,"S501701","RAVEN CREST CONTRACTING, LLC","BOONE NORTH NO. 1 SURFACE MINE",370000,370000,"IA-Approved inactive Status","Bonded",1
1959,"West Virginia",2,"Unreclaimed",2024,2024,1986,2023,39,0,19.5,19.5,152.34027093,142.6176668,612.1827996,593.3022569,15.55873233,56620.60067,84930.90101,113241.20135,2018,6,"[S400110]",59,50.87096774,50,"S400110","CM ENERGY OPERATIONS, LP","McDonald Fork Surface Mine",1969920,1969920,"AM-Active, Moving Coal","Bonded",1
1961,"West Virginia",3,"Unreclaimed",2024,2007,2008,2022,17,17,17,0,165.20444747,153.37172667,415.6586202,390.2237549,12.806118375,57990.118635,86985.177952,115980.237269,2018,6,"[S502401]",65,52.15625,49,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
1963,"West Virginia",5,"Unreclaimed",2024,2015,2006,2023,19,9,14,5,314.03433528,297.07436641,418.3714683,385.8611145,28.039255574,390447.9306,585671.89589,780895.86119,2018,6,"[S502401]",68,56.62025316,57,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
1964,"West Virginia",1,"Unreclaimed",2024,1996,1987,2023,38,28,33,5,133.2277213,123.0746151,618.8329805,605.3219167,13.5110638,36732.37238,55098.55857,73464.74476,2018,6,"[S400110, S005785]",60,51.71428571,50.5,"S400110","CM ENERGY OPERATIONS, LP","McDonald Fork Surface Mine",1969920,1969920,"AM-Active, Moving Coal","Bonded",1
1965,"West Virginia",15,"Unreclaimed",2024,2007,2007,2023,18,17,17.5,0.5,899.793811,853.75901042,433.191494,381.4816488,19.5999829939333,637882.470609,956823.705921,1275764.941371,2018,6,"[S502401]",70,49.21301775,48,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
1966,"West Virginia",3,"Unreclaimed",2024,2010,2007,2023,18,14,16,2,264.35674398,245.89244806,364.5686706,347.4140625,13.86598934,79042.40677,118563.61017,158084.81355,2018,6,"[S502401]",62,51.37037037,51,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
1967,"West Virginia",7,"Unreclaimed",2024,2019,2018,2023,7,5,6,1,602.80221292,571.56964639,704.2867126,676.7973406,14.373996171,248853.873901,373280.810867,497707.747832,2018,6,"[S500709]",66,48.65236052,49,"S500709","GREENBRIER MINERALS, LLC","Toney Fork Surface Mine No. 3",2630000,2630000,"AM-Active, Moving Coal","Bonded",1
1972,"West Virginia",11,"Unreclaimed",2024,2015,2012,2023,13,9,11,2,560.25414704,516.37425324,496.9668675,453.0297852,16.710903725,275749.033856,413623.550768,551498.067684,2018,6,"[S501200, S007984]",68,51.97058824,53,"S501200","BLACK CASTLE MINING COMPANY, LLC","LAXARE EAST SURFACE MINE",3614020,3614020,"IA-Approved inactive Status","Bonded",1
1974,"West Virginia",20,"Unreclaimed",2024,2015,2012,2023,13,9,11,2,1045.73416009,986.71303248,497.7134712,402.3475891,15.7495421765,455056.76884,682585.153287,910113.537741,2018,6,"[S501200, S007984]",71,53.53370787,56,"S501200","BLACK CASTLE MINING COMPANY, LLC","LAXARE EAST SURFACE MINE",3614020,3614020,"IA-Approved inactive Status","Bonded",1
1976,"West Virginia",6,"Unreclaimed",2024,2007,2006,2023,19,17,18,1,434.95619891,411.59603875,383.9609042,334.8668521,16.5450507065,232794.751944,349192.12796,465589.50386,2018,6,"[S500803]",66,50.96491228,50,"S500803","RAVEN CREST CONTRACTING, LLC","Boone North No. 2 Surface Mine",1638756,1638756,"AQ-Active Quarry","Bonded",1
1978,"West Virginia",8,"Unreclaimed",2024,2007,2007,2023,18,17,17.5,0.5,498.27429158,470.02228624,371.1073608,331.6549149,21.797361117,453522.80501,680284.20743,907045.609873,2018,6,"[S502401]",70,56.27358491,57,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
1980,"West Virginia",4,"Unreclaimed",2024,2007,2006,2023,19,17,18,1,114.95268618,102.74553707,409.0473328,385.8064965,12.3641898275,24988.800116,37483.200169,49977.600228,2018,6,"[S500608, S500803]",60,52.16666667,52,"S500803","RAVEN CREST CONTRACTING, LLC","Boone North No. 2 Surface Mine",1638756,1638756,"AQ-Active Quarry","Bonded",1
1981,"West Virginia",15,"Unreclaimed",2024,2011,2011,2023,14,13,13.5,0.5,1222.08590287,1166.80910372,528.3897029,471.0800736,19.463630168,703783.689467,1055675.534136,1407567.378935,2018,6,"[S400500]",67,54.00909091,54,"S400500","FALCON RECLAMATION LIMITED LIABILITY COMPANY","FALCON SURFACE MINE",3495000,3495000,"AM-Active, Moving Coal","Bonded",1
1982,"West Virginia",2,"Unreclaimed",2024,2018,2015,2023,10,6,8,2,160.87719209,151.42953757,480.4674839,454.6989861,22.70437648,127645.41744,191468.12616,255290.8349,2018,6,"[S501200]",67,56.30555556,56.5,"S501200","BLACK CASTLE MINING COMPANY, LLC","LAXARE EAST SURFACE MINE",3614020,3614020,"IA-Approved inactive Status","Bonded",1
1988,"West Virginia",20,"Unreclaimed",2024,2019,2016,2023,9,5,7,2,1585.56066697,1518.77147267,497.1714798,418.5387186,19.75141954325,1051311.28464,1576966.926918,2102622.56911,2018,6,"[S501200]",71,53.79054054,54,"S501200","BLACK CASTLE MINING COMPANY, LLC","LAXARE EAST SURFACE MINE",3614020,3614020,"IA-Approved inactive Status","Bonded",1
1989,"West Virginia",8,"Unreclaimed",2024,2015,2015,2023,10,9,9.5,0.5,638.51775332,604.8407331,492.42371,448.8738463,22.9471907925,561359.39367,842039.090521,1122718.787021,2018,6,"[S501200]",71,55.44117647,56,"S501200","BLACK CASTLE MINING COMPANY, LLC","LAXARE EAST SURFACE MINE",3614020,3614020,"IA-Approved inactive Status","Bonded",1
2000,"West Virginia",5,"Unreclaimed",2024,2009,2008,2022,17,15,16,1,411.84021301,396.26713678,416.8136292,386.148429,17.5457913134,262687.147821,394030.721766,525374.295681,2018,6,"[S501702, S501007]",66,54.17894737,54,"S501702","COVINGTON COAL COMPANY, LLC","Bull Creek Surface Mine",1935000,1935000,"IA-Approved inactive Status","Bonded",1
2002,"West Virginia",2,"Unreclaimed",2024,2007,1985,2023,40,17,28.5,11.5,192.27489712,180.54020406,579.1009093,555.787804,17.829097075,109831.66695,164747.50042,219663.33389,2018,6,"[S500900, O002682]",64,52.21875,51.5,"S500900","COAL-MAC LLC","CALLISTO SURFACE MINE",2460000,2460000,"IA-Approved inactive Status","Bonded",1
2003,"West Virginia",4,"Unreclaimed",2024,2007,2006,2023,19,17,18,1,373.69717356,357.35992266,576.9427355,555.9192941,16.1019681425,160326.62147,240489.9322,320653.24298,2018,6,"[S500900]",64,51.0952381,50,"S500900","COAL-MAC LLC","CALLISTO SURFACE MINE",2460000,2460000,"IA-Approved inactive Status","Bonded",1
2011,"West Virginia",21,"Unreclaimed",2024,2009,2009,2023,16,15,15.5,0.5,2125.75603934,2010.43210481,432.5949956,346.3223868,20.7893243752381,1480655.14757,2220982.72129,2961310.29529,2018,6,"[S007076, S502401]",72,53.3987069,55,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
2014,"West Virginia",9,"Unreclaimed",2024,2009,2010,2023,15,15,15,0,778.26715903,748.44892526,437.1016493,401.3280611,20.0772995864444,564147.533399,846221.300144,1128295.066708,2018,6,"[S502401]",69,54.85082873,55,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
2016,"West Virginia",25,"Unreclaimed",2024,2015,2012,2023,13,9,11,2,2362.53024921,2271.27268383,439.344969,376.5819966,23.1085327304,2004801.402967,3007202.1043,4009602.80586,2018,6,"[S502401]",73,58.11180124,58,"S502401","BLACK CASTLE MINING COMPANY, LLC","LEXERD SURFACE MINE",4845380,4845380,"NS-Not Started","Bonded",1
2019,"West Virginia",7,"Unreclaimed",2024,2018,2018,2023,7,6,6.5,0.5,661.88711359,634.54682328,368.8125878,332.1912613,18.1757904828571,365287.80923,547931.71375,730575.61846,2018,6,"[S500608]",66,53.57352941,54,"S500608","RAVEN CREST CONTRACTING, LLC","BOONE NORTH #5 SURFACE MINE",4105000,4105000,"AM-Active, Moving Coal","Bonded",1
2022,"West Virginia",3,"Unreclaimed",2024,2007,2007,2023,18,17,17.5,0.5,135.63926971,130.67074547,545.3991377,517.898695,23.4581652,121740.41879,182610.6282,243480.83757,2018,6,"[S400500]",62,53.91428571,54,"S400500","FALCON RECLAMATION LIMITED LIABILITY COMPANY","FALCON SURFACE MINE",3495000,3495000,"AM-Active, Moving Coal","Bonded",1
2024,"West Virginia",6,"Unreclaimed",2024,2009,2008,2023,17,15,16,1,501.44459925,483.73532371,540.8163686,509.3680583,22.51226976,374648.76858,561973.15283,749297.53717,2018,6,"[S400500]",67,48.3625,48,"S400500","FALCON RECLAMATION LIMITED LIABILITY COMPANY","FALCON SURFACE MINE",3495000,3495000,"AM-Active, Moving Coal","Bonded",1
2028,"West Virginia",1,"Unreclaimed",2024,1996,1985,1988,40,28,34,6,130.0290404,123.6952279,684.7078788,670.4598128,14.24806603,41055.01225,61582.51837,82110.0245,2018,6,"[H022400]",59,51.38888889,49.5,"H022400","ROCKWELL MINING, LLC","HAULROAD",37000,37000,"A2-Active, Reclamation only","Bonded",1
2036,"West Virginia",25,"Unreclaimed",2024,2018,2018,2023,7,6,6.5,0.5,2028.11777721,1936.35222369,774.7234701,690.8200459,18.15937153968,1432285.8205885,2148428.731197,2864571.641565,2018,6,"[S400508]",73,54.75588865,56,"S400508","ROCKWELL MINING, LLC","Huff Creek Surface Mine No. 1",4320000,4320000,"AM-Active, Moving Coal","Bonded",1
2042,"West Virginia",9,"Unreclaimed",2024,2018,2017,2023,8,6,7,1,691.90017001,654.16092603,788.5461559,729.0828603,14.9215856614444,369947.3815389,554921.07231,739894.762969,2018,6,"[S400508]",63,50.30188679,51,"S400508","ROCKWELL MINING, LLC","Huff Creek Surface Mine No. 1",4320000,4320000,"AM-Active, Moving Coal","Bonded",1
2055,"West Virginia",2,"Unreclaimed",2024,2018,2014,2023,11,6,8.5,2.5,134.63540893,126.92515791,690.5417921,667.3963164,11.42904331,27314.68685,40972.03027,54629.37369,2018,6,"[S401311]",58,49.95454545,49.5,"S401311","BAYSTAR COAL COMPANY, INC.","Newhall Surface Mine No. 2",921120,921120,"AM-Active, Moving Coal","Bonded",1
2056,"West Virginia",1,"Unreclaimed",2024,2010,2008,2023,17,14,15.5,1.5,92.88361864,91.06000865,388.1357569,371.5777665,16.55799034,40817.30623,61225.95934,81634.61245,2018,6,"[S300404, S300609]",59,52,51,"S300609","KEYSTONE INDUSTRIES, LLC DBA KEYSTONE DEVELOPMENT, LLC","KD Surface Mine No. 2",532440,532440,"A4-Active, No coal removed","Bonded",1
2061,"West Virginia",2,"Unreclaimed",2024,2007,2006,2012,19,17,18,1,152.11614255,147.2495165,627.7918421,604.7079102,13.96228853,46883.32438,70324.98656,93766.64876,2018,6,"[S400403]",58,52.84210526,54,"S400403","RAMACO RESOURCES, LLC","Amonate Auger No. 2",639360,639360,"AM-Active, Moving Coal","Bonded",1
2068,"West Virginia",1,"Unreclaimed",2024,2003,1997,2003,28,21,24.5,3.5,124.4458497,118.8917983,652.9270166,637.1686506,15.75836601,48269.81843,72404.72765,96539.63686,2018,6,"[S400596]",59,51,51,"S400596","LEXINGTON COAL COMPANY, LLC","SIMMONS FORK MOUNTAINTOP REMOV",0,0,"Phase III Release","Released",1
2069,"Virginia",5,"Unreclaimed",2024,2015,2013,2023,12,9,10.5,1.5,236.14948161,225.37848867,744.3321688,723.8102011,11.0061122272,75784.7174776,113677.076204,151569.434939,2018,6,"[1102079]",59,50.4,51,"1102079","JUSTICE LOW SEAM MINING, INC.","DALTON BRANCH SURFACE MINE",9e+05,9e+05,"ACTIVE","Bonded",1
2071,"West Virginia",1,"Revegetated",2024,1996,1992,2000,33,28,30.5,2.5,71.76964777,66.05007031,596.0763075,583.0803244,12.99598314,18238.66158,27357.99237,36477.32316,2018,6,"[S400691, S401387]",59,52.15384615,52,"S400691","DAYTON RESOURCES COMPANY",NA,0,0,"Phase III Release","Released",1
2072,"West Virginia",7,"Unreclaimed",2024,2018,2011,2023,14,6,10,4,215.67139004,200.92602751,550.4407959,521.9445766,15.0059564974286,91182.628159,136773.942232,182365.256316,2018,6,"[S502408, S502798]",62,52.76,52,"S502408","LEXINGTON COAL COMPANY, LLC","TWILIGHT III-A SURFACE MINE",1075000,1075000,"NS-Not Started","Bonded",1
2074,"West Virginia",7,"Unreclaimed",2020,2015,2013,2023,12,5,8.5,3.5,412.87641057,392.43424114,580.1021759,553.3894043,12.9947431445714,177733.1090894,266599.6636486,355466.218179,2018,6,"[S401809]",63,51.69230769,51,"S401809","SOUTHERN MINERALS, INC.","Upper Shannon Branch Mine No.2",268320,268320,"AM-Active, Moving Coal","Bonded",1
2075,"West Virginia",17,"Unreclaimed",2024,2013,2002,2023,23,11,17,6,1408.89522123,1336.32621204,626.4260206,584.8889791,12.4519392752353,368079.219864,552118.82975,736158.43973,2018,6,"[S502007, S502396]",63,51.20772947,51,"S502007","LEXINGTON COAL COMPANY, LLC","CRESCENT #2 SURFACE MINE",3280000,3280000,"IA-Approved inactive Status","Bonded",1
2078,"West Virginia",21,"Unreclaimed",2024,2018,2015,2023,10,6,8,2,1391.9232422,1313.71276095,597.4421316,528.1915771,17.9064909062857,861766.259224,1292649.388896,1723532.51845,2018,6,"[S500398, S502408, S502798]",69,54.55102041,55,"S502408","LEXINGTON COAL COMPANY, LLC","TWILIGHT III-A SURFACE MINE",1075000,1075000,"NS-Not Started","Bonded",1
2080,"West Virginia",2,"Unreclaimed",2024,2015,1986,2023,39,9,24,15,183.15587035,173.59701156,632.5733457,621.3989062,10.2060975215,29794.25765,44691.38648,59588.5153,2018,6,"[S500398, S004885]",62,50.37777778,50,"S500398","LEXINGTON COAL COMPANY, LLC","TWILIGHT II SURFACE MINE",4430000,4430000,"AM-Active, Moving Coal","Bonded",1
2081,"West Virginia",3,"Unreclaimed",2024,2018,2014,2023,11,6,8.5,2.5,283.79506196,275.06858707,608.415925,582.0450871,19.58603301,175670.40454,263505.60682,351340.80907,2018,6,"[S502007]",65,54.96,55,"S502007","LEXINGTON COAL COMPANY, LLC","CRESCENT #2 SURFACE MINE",3280000,3280000,"IA-Approved inactive Status","Bonded",1
2084,"West Virginia",6,"Unreclaimed",2024,2018,2014,2023,11,6,8.5,2.5,365.17017017,343.55700989,652.3067627,622.5713635,11.772464192,116225.746146,174338.61921,232451.492284,2018,6,"[S502007, S502808]",65,51.43661972,50,"S502007","LEXINGTON COAL COMPANY, LLC","CRESCENT #2 SURFACE MINE",3280000,3280000,"IA-Approved inactive Status","Bonded",1
2085,"West Virginia",3,"Revegetated",2024,1996,1985,1988,40,28,34,6,179.73929344,168.65326852,482.703106,461.0664673,17.6692938533333,84085.07217,126127.60826,168170.14433,2018,6,"[S003880]",59,49.625,49.5,"S003880","ERP ENVIRONMENTAL FUND, INC.",NA,64750,64750,"A4-Active, No coal removed","Bonded",1
2089,"West Virginia",4,"Revegetated",2024,1996,1995,1998,30,28,29,1,352.54954796,340.08408533,474.9500826,456.1756375,15.6487597625,141367.34163,212051.01245,282734.68328,2018,6,"[S003880, S003082]",63,52.54098361,51,"S003880","ERP ENVIRONMENTAL FUND, INC.",NA,64750,64750,"A4-Active, No coal removed","Bonded",1
2090,"West Virginia",28,"Revegetated",2024,2007,2006,2019,19,17,18,1,1584.70241529,1520.41741641,641.9466413,583.9672405,19.27345065575,1350828.005317,2026242.00802,2701656.010642,2018,6,"[S400305]",71,54.48786408,54,"S400305","KENTUCKY FUEL CORPORATION","Puncheoncamp Thin Seam Mine #2",49200,49200,"AM-Active, Moving Coal","Bonded",1
2092,"West Virginia",2,"Unreclaimed",2024,1996,2020,2022,28,28,28,0,198.54369611,189.92722467,479.3950721,456.1412674,17.68417214,104557.16559,156835.74843,209114.33114,2018,6,"[S003082]",66,53.92682927,55,"S003082","MOUNTAIN VIEW COAL COMPANY",NA,0,0,"Phase III Release","Released",1
2093,"West Virginia",60,"Revegetated",2024,2007,2004,2017,21,17,19,2,3968.99270937,3775.35790524,631.3602257,569.8269246,24.3970170387667,4421207.308771,6631810.962856,8842414.617407,2018,6,"[S400305]",73,54.99272066,55,"S400305","KENTUCKY FUEL CORPORATION","Puncheoncamp Thin Seam Mine #2",49200,49200,"AM-Active, Moving Coal","Bonded",1
2096,"West Virginia",23,"Revegetated",2024,2003,2003,2017,22,21,21.5,0.5,1501.13197311,1428.29806143,632.9662882,587.8288953,18.8899987706522,1223474.6773067,1835212.0159236,2446949.3545254,2018,6,"[S400504]",70,52.72171946,53,"S400504","KENTUCKY FUEL CORPORATION","Puncheoncamp Thin Seam Mine",39520,39520,"AM-Active, Moving Coal","Bonded",1
2107,"West Virginia",16,"Unreclaimed",2024,2003,2001,2023,24,21,22.5,1.5,867.18931821,820.45022591,492.7875902,452.9497833,15.379964462,476098.392226,714147.58835,952196.784353,2018,6,"[S500398]",69,48.81092437,51,"S500398","LEXINGTON COAL COMPANY, LLC","TWILIGHT II SURFACE MINE",4430000,4430000,"AM-Active, Moving Coal","Bonded",1
2109,"West Virginia",23,"Revegetated",2024,2003,2002,2015,23,21,22,1,1687.25659359,1615.75838133,637.8558724,593.0340424,21.6725739974783,1553061.0889251,2329591.633184,3106122.177324,2018,6,"[S400504]",71,56.18598383,57,"S400504","KENTUCKY FUEL CORPORATION","Puncheoncamp Thin Seam Mine",39520,39520,"AM-Active, Moving Coal","Bonded",1
2110,"West Virginia",9,"Unreclaimed",2024,2007,2003,2013,22,17,19.5,2.5,675.78393728,636.88140318,611.4578247,587.9478953,14.7818628857778,263060.80551,394591.208275,526121.611,2018,6,"[S301999]",64,50.31372549,51,"S301999","LEXINGTON COAL COMPANY, LLC","Upper Big Branch Sur. Mine #1",1687200,1687200,"AM-Active, Moving Coal","Bonded",1
2112,"West Virginia",29,"Revegetated",2023,2003,2003,2018,22,20,21,1,2123.12197699,2032.97108659,648.7177124,598.8912032,22.3457674067586,2015287.689621,3022931.534222,4030575.379018,2018,6,"[S400504]",69,55.2877551,56,"S400504","KENTUCKY FUEL CORPORATION","Puncheoncamp Thin Seam Mine",39520,39520,"AM-Active, Moving Coal","Bonded",1
2118,"West Virginia",9,"Revegetated",2024,2007,2003,2017,22,17,19.5,2.5,855.72484791,813.98913581,636.3399965,598.3076375,21.8392228911111,723157.9222,1084736.88334,1446315.84438,2018,6,"[S400504]",70,55.38709677,55,"S400504","KENTUCKY FUEL CORPORATION","Puncheoncamp Thin Seam Mine",39520,39520,"AM-Active, Moving Coal","Bonded",1
2119,"West Virginia",2,"Revegetated",2024,2003,1997,2003,28,21,24.5,3.5,199.03386184,187.889432,829.4705635,806.6848857,17.390163585,94652.77043,141979.15564,189305.54089,2018,6,"[S401894]",60,50.05882353,51,"S401894","BLACK WOLF MINING COMPANY","EDEN ROCK OPERATION",0,0,"Phase III Release","Released",1
